ar,kvartal,diagnoskapitel_kod,diagnoskapitel_text,lan_kod,lan_text,antal,andel,antal_kvinnor,andel_kvinnor,antal_man,andel_man
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,05,Östergötlands län,1919,32.3,1235,33.6,684,30.2
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,05,Östergötlands län,49,0.82,32,0.87,17,0.75
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",05,Östergötlands län,60,1.01,60,1.63,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,05,Östergötlands län,-,-,-,-,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",05,Östergötlands län,..,..,..,..,..,..
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",05,Östergötlands län,160,2.69,105,2.86,55,2.43
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",05,Östergötlands län,533,8.97,254,6.91,279,12.3
2008,2,U00-U99,Koder för särskilda ändamål,05,Östergötlands län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,05,Östergötlands län,..,..,..,..,..,..
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,05,Östergötlands län,65,1.09,40,1.09,25,1.1
2008,2,-00--99,Saknas/Okänd,05,Östergötlands län,120,2.02,69,1.88,51,2.25
2008,2,Samtliga,Samtliga,06,Jönköpings län,4374,100,2562,100,1812,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,06,Jönköpings län,29,0.66,17,0.66,12,0.66
2008,2,C00-D48,Tumörer,06,Jönköpings län,287,6.56,179,6.99,108,5.96
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,06,Jönköpings län,..,..,..,..,..,..
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",06,Jönköpings län,38,0.87,19,0.74,19,1.05
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,06,Jönköpings län,1184,27.1,790,30.8,394,21.7
2008,2,G00-G99,Sjukdomar i nervsystemet,06,Jönköpings län,185,4.23,117,4.57,68,3.75
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,06,Jönköpings län,32,0.73,14,0.55,18,0.99
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,06,Jönköpings län,..,..,18,0.7,..,..
2008,2,I00-I99,Cirkulationsorganens sjukdomar,06,Jönköpings län,274,6.26,107,4.18,167,9.22
2008,2,J00-J99,Andningsorganens sjukdomar,06,Jönköpings län,43,0.98,21,0.82,22,1.21
2008,2,K00-K93,Matsmältningsorganens sjukdomar,06,Jönköpings län,59,1.35,34,1.33,25,1.38
2008,2,L00-L99,Hudens och underhudens sjukdomar,06,Jönköpings län,40,0.91,21,0.82,19,1.05
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,06,Jönköpings län,1309,29.9,754,29.4,555,30.6
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,06,Jönköpings län,37,0.85,23,0.9,14,0.77
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",06,Jönköpings län,80,1.83,80,3.12,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,06,Jönköpings län,..,..,..,..,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",06,Jönköpings län,..,..,..,..,..,..
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",06,Jönköpings län,120,2.74,80,3.12,40,2.21
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",06,Jönköpings län,507,11.6,212,8.27,295,16.3
2008,2,U00-U99,Koder för särskilda ändamål,06,Jönköpings län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,06,Jönköpings län,-,-,-,-,-,-
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,06,Jönköpings län,53,1.21,29,1.13,24,1.32
2008,2,-00--99,Saknas/Okänd,06,Jönköpings län,49,1.12,31,1.21,18,0.99
2008,2,Samtliga,Samtliga,07,Kronobergs län,2800,100,1734,100,1066,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,07,Kronobergs län,..,..,..,..,11,1.03
2008,2,C00-D48,Tumörer,07,Kronobergs län,156,5.57,98,5.65,58,5.44
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,07,Kronobergs län,..,..,..,..,..,..
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",07,Kronobergs län,38,1.36,23,1.33,15,1.41
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,07,Kronobergs län,919,32.8,638,36.8,281,26.4
2008,2,G00-G99,Sjukdomar i nervsystemet,07,Kronobergs län,105,3.75,68,3.92,37,3.47
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,07,Kronobergs län,..,..,..,..,..,..
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,07,Kronobergs län,..,..,12,0.69,..,..
2008,2,I00-I99,Cirkulationsorganens sjukdomar,07,Kronobergs län,148,5.29,50,2.88,98,9.19
2008,2,J00-J99,Andningsorganens sjukdomar,07,Kronobergs län,28,1,14,0.81,14,1.31
2008,2,K00-K93,Matsmältningsorganens sjukdomar,07,Kronobergs län,36,1.29,21,1.21,15,1.41
2008,2,L00-L99,Hudens och underhudens sjukdomar,07,Kronobergs län,..,..,..,..,..,..
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,07,Kronobergs län,786,28.1,501,28.9,285,26.7
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,07,Kronobergs län,..,..,14,0.81,..,..
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",07,Kronobergs län,50,1.79,50,2.88,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,07,Kronobergs län,..,..,..,..,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",07,Kronobergs län,..,..,..,..,..,..
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",07,Kronobergs län,94,3.36,62,3.58,32,3
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",07,Kronobergs län,239,8.54,86,4.96,153,14.4
2008,2,U00-U99,Koder för särskilda ändamål,07,Kronobergs län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,07,Kronobergs län,..,..,-,-,..,..
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,07,Kronobergs län,52,1.86,34,1.96,18,1.69
2008,2,-00--99,Saknas/Okänd,07,Kronobergs län,45,1.61,29,1.67,16,1.5
2008,2,Samtliga,Samtliga,08,Kalmar län,3551,100,2116,100,1435,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,08,Kalmar län,..,..,..,..,..,..
2008,2,C00-D48,Tumörer,08,Kalmar län,207,5.83,125,5.91,82,5.71
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,08,Kalmar län,..,..,..,..,..,..
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",08,Kalmar län,42,1.18,25,1.18,17,1.18
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,08,Kalmar län,940,26.5,661,31.2,279,19.4
2008,2,G00-G99,Sjukdomar i nervsystemet,08,Kalmar län,128,3.6,73,3.45,55,3.83
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,08,Kalmar län,..,..,..,..,..,..
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,08,Kalmar län,..,..,13,0.61,..,..
2008,2,I00-I99,Cirkulationsorganens sjukdomar,08,Kalmar län,203,5.72,78,3.69,125,8.71
2008,2,J00-J99,Andningsorganens sjukdomar,08,Kalmar län,64,1.8,30,1.42,34,2.37
2008,2,K00-K93,Matsmältningsorganens sjukdomar,08,Kalmar län,58,1.63,28,1.32,30,2.09
2008,2,L00-L99,Hudens och underhudens sjukdomar,08,Kalmar län,35,0.99,17,0.8,18,1.25
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,08,Kalmar län,1207,34,713,33.7,494,34.4
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,08,Kalmar län,29,0.82,15,0.71,14,0.98
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",08,Kalmar län,41,1.15,41,1.94,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,08,Kalmar län,-,-,-,-,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",08,Kalmar län,..,..,..,..,..,..
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",08,Kalmar län,116,3.27,71,3.36,45,3.14
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",08,Kalmar län,302,8.5,129,6.1,173,12.1
2008,2,U00-U99,Koder för särskilda ändamål,08,Kalmar län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,08,Kalmar län,..,..,..,..,-,-
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,08,Kalmar län,50,1.41,36,1.7,14,0.98
2008,2,-00--99,Saknas/Okänd,08,Kalmar län,64,1.8,34,1.61,30,2.09
2008,2,Samtliga,Samtliga,09,Gotlands län,793,100,514,100,279,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,09,Gotlands län,..,..,..,..,..,..
2008,2,C00-D48,Tumörer,09,Gotlands län,42,5.3,29,5.64,13,4.66
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,09,Gotlands län,-,-,-,-,-,-
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",09,Gotlands län,..,..,..,..,-,-
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,09,Gotlands län,182,23,139,27,43,15.4
2008,2,G00-G99,Sjukdomar i nervsystemet,09,Gotlands län,..,..,20,3.89,..,..
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,09,Gotlands län,..,..,..,..,..,..
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,09,Gotlands län,..,..,..,..,..,..
2008,2,I00-I99,Cirkulationsorganens sjukdomar,09,Gotlands län,37,4.67,19,3.7,18,6.45
2008,2,J00-J99,Andningsorganens sjukdomar,09,Gotlands län,..,..,..,..,..,..
2008,2,K00-K93,Matsmältningsorganens sjukdomar,09,Gotlands län,..,..,..,..,..,..
2008,2,L00-L99,Hudens och underhudens sjukdomar,09,Gotlands län,..,..,..,..,-,-
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,09,Gotlands län,182,23,103,20,79,28.3
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,09,Gotlands län,..,..,..,..,-,-
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",09,Gotlands län,17,2.14,17,3.31,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,09,Gotlands län,-,-,-,-,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",09,Gotlands län,..,..,..,..,-,-
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",09,Gotlands län,..,..,10,1.95,..,..
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",09,Gotlands län,44,5.55,19,3.7,25,8.96
2008,2,U00-U99,Koder för särskilda ändamål,09,Gotlands län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,09,Gotlands län,..,..,-,-,..,..
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,09,Gotlands län,..,..,..,..,..,..
2008,2,-00--99,Saknas/Okänd,09,Gotlands län,190,24,123,23.9,67,24
2008,2,Samtliga,Samtliga,10,Blekinge län,2206,100,1363,100,843,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,10,Blekinge län,..,..,..,..,..,..
2008,2,C00-D48,Tumörer,10,Blekinge län,135,6.12,85,6.24,50,5.93
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,10,Blekinge län,..,..,..,..,..,..
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",10,Blekinge län,22,1,11,0.81,11,1.3
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,10,Blekinge län,701,31.8,490,36,211,25
2008,2,G00-G99,Sjukdomar i nervsystemet,10,Blekinge län,76,3.45,47,3.45,29,3.44
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,10,Blekinge län,..,..,..,..,..,..
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,10,Blekinge län,..,..,..,..,..,..
2008,2,I00-I99,Cirkulationsorganens sjukdomar,10,Blekinge län,115,5.21,37,2.71,78,9.25
2008,2,J00-J99,Andningsorganens sjukdomar,10,Blekinge län,26,1.18,14,1.03,12,1.42
2008,2,K00-K93,Matsmältningsorganens sjukdomar,10,Blekinge län,48,2.18,24,1.76,24,2.85
2008,2,L00-L99,Hudens och underhudens sjukdomar,10,Blekinge län,..,..,10,0.73,..,..
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,10,Blekinge län,649,29.4,413,30.3,236,28
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,10,Blekinge län,..,..,..,..,..,..
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",10,Blekinge län,47,2.13,47,3.45,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,10,Blekinge län,-,-,-,-,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",10,Blekinge län,..,..,-,-,..,..
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",10,Blekinge län,57,2.58,36,2.64,21,2.49
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",10,Blekinge län,197,8.93,85,6.24,112,13.3
2008,2,U00-U99,Koder för särskilda ändamål,10,Blekinge län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,10,Blekinge län,-,-,-,-,-,-
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,10,Blekinge län,..,..,19,1.39,..,..
2008,2,-00--99,Saknas/Okänd,10,Blekinge län,46,2.09,20,1.47,26,3.08
2008,2,Samtliga,Samtliga,12,Skåne län,17253,100,10806,100,6447,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,12,Skåne län,104,0.6,48,0.44,56,0.87
2008,2,C00-D48,Tumörer,12,Skåne län,1173,6.8,786,7.27,387,6
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,12,Skåne län,40,0.23,26,0.24,14,0.22
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",12,Skåne län,199,1.15,123,1.14,76,1.18
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,12,Skåne län,5758,33.4,4035,37.3,1723,26.7
2008,2,G00-G99,Sjukdomar i nervsystemet,12,Skåne län,636,3.69,413,3.82,223,3.46
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,12,Skåne län,98,0.57,47,0.43,51,0.79
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,12,Skåne län,105,0.61,71,0.66,34,0.53
2008,2,I00-I99,Cirkulationsorganens sjukdomar,12,Skåne län,879,5.09,334,3.09,545,8.45
2008,2,J00-J99,Andningsorganens sjukdomar,12,Skåne län,208,1.21,115,1.06,93,1.44
2008,2,K00-K93,Matsmältningsorganens sjukdomar,12,Skåne län,305,1.77,173,1.6,132,2.05
2008,2,L00-L99,Hudens och underhudens sjukdomar,12,Skåne län,99,0.57,52,0.48,47,0.73
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,12,Skåne län,4754,27.6,2928,27.1,1826,28.3
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,12,Skåne län,107,0.62,59,0.55,48,0.74
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",12,Skåne län,322,1.87,322,2.98,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,12,Skåne län,..,..,-,-,..,..
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",12,Skåne län,..,..,..,..,10,0.16
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",12,Skåne län,465,2.7,294,2.72,171,2.65
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",12,Skåne län,1364,7.91,588,5.44,776,12
2008,2,U00-U99,Koder för särskilda ändamål,12,Skåne län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,12,Skåne län,..,..,..,..,..,..
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,12,Skåne län,229,1.33,140,1.3,89,1.38
2008,2,-00--99,Saknas/Okänd,12,Skåne län,371,2.15,228,2.11,143,2.22
2008,2,Samtliga,Samtliga,13,Hallands län,4151,100,2566,100,1585,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,13,Hallands län,28,0.67,18,0.7,10,0.63
2008,2,C00-D48,Tumörer,13,Hallands län,287,6.91,179,6.98,108,6.81
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,13,Hallands län,..,..,..,..,..,..
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",13,Hallands län,50,1.2,25,0.97,25,1.58
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,13,Hallands län,1278,30.8,895,34.9,383,24.2
2008,2,G00-G99,Sjukdomar i nervsystemet,13,Hallands län,145,3.49,102,3.98,43,2.71
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,13,Hallands län,33,0.79,19,0.74,14,0.88
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,13,Hallands län,40,0.96,23,0.9,17,1.07
2008,2,I00-I99,Cirkulationsorganens sjukdomar,13,Hallands län,231,5.56,81,3.16,150,9.46
2008,2,J00-J99,Andningsorganens sjukdomar,13,Hallands län,42,1.01,24,0.94,18,1.14
2008,2,K00-K93,Matsmältningsorganens sjukdomar,13,Hallands län,84,2.02,43,1.68,41,2.59
2008,2,L00-L99,Hudens och underhudens sjukdomar,13,Hallands län,32,0.77,20,0.78,12,0.76
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,13,Hallands län,1200,28.9,752,29.3,448,28.3
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,13,Hallands län,30,0.72,14,0.55,16,1.01
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",13,Hallands län,68,1.64,68,2.65,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,13,Hallands län,-,-,-,-,-,-
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",13,Hallands län,..,..,..,..,..,..
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",13,Hallands län,110,2.65,74,2.88,36,2.27
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",13,Hallands län,367,8.84,153,5.96,214,13.5
2008,2,U00-U99,Koder för särskilda ändamål,13,Hallands län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,13,Hallands län,..,..,..,..,-,-
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,13,Hallands län,36,0.87,23,0.9,13,0.82
2008,2,-00--99,Saknas/Okänd,13,Hallands län,72,1.73,41,1.6,31,1.96
2008,2,Samtliga,Samtliga,14,Västra Götalands län,22594,100,13675,100,8919,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,14,Västra Götalands län,163,0.72,79,0.58,84,0.94
2008,2,C00-D48,Tumörer,14,Västra Götalands län,1409,6.24,904,6.61,505,5.66
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,14,Västra Götalands län,63,0.28,46,0.34,17,0.19
2008,2,E00-E90,"Endokrina sjukdomar, nutritionsrubbningar och ämnesomsättningssjukdomar",14,Västra Götalands län,234,1.04,140,1.02,94,1.05
2008,2,F00-F99,Psykiska sjukdomar och syndrom samt beteendestörningar,14,Västra Götalands län,7590,33.6,5103,37.3,2487,27.9
2008,2,G00-G99,Sjukdomar i nervsystemet,14,Västra Götalands län,709,3.14,434,3.17,275,3.08
2008,2,H00-H59,Sjukdomar i ögat och närliggande organ,14,Västra Götalands län,102,0.45,60,0.44,42,0.47
2008,2,H60-H95,Sjukdomar i örat och mastoidutskottet,14,Västra Götalands län,143,0.63,97,0.71,46,0.52
2008,2,I00-I99,Cirkulationsorganens sjukdomar,14,Västra Götalands län,1091,4.83,392,2.87,699,7.84
2008,2,J00-J99,Andningsorganens sjukdomar,14,Västra Götalands län,284,1.26,172,1.26,112,1.26
2008,2,K00-K93,Matsmältningsorganens sjukdomar,14,Västra Götalands län,402,1.78,222,1.62,180,2.02
2008,2,L00-L99,Hudens och underhudens sjukdomar,14,Västra Götalands län,160,0.71,95,0.69,65,0.73
2008,2,M00-M99,Sjukdomar i muskuloskeletala systemet och bindväven,14,Västra Götalands län,6116,27.1,3658,26.7,2458,27.6
2008,2,N00-N99,Sjukdomar i urin- och könsorganen,14,Västra Götalands län,200,0.89,116,0.85,84,0.94
2008,2,O00-O99,"Graviditet, förlossning och barnsängstid",14,Västra Götalands län,382,1.69,382,2.79,-,-
2008,2,P00-P96,Vissa perinatala tillstånd,14,Västra Götalands län,..,..,..,..,..,..
2008,2,Q00-Q99,"Medfödda missbildningar, deformiteter och kromosomavvikelser",14,Västra Götalands län,39,0.17,26,0.19,13,0.15
2008,2,R00-R99,"Symtom, sjukdomstecken och onormala kliniska fynd och laboratoriefynd som ej klassificeras annorstädes",14,Västra Götalands län,765,3.39,501,3.66,264,2.96
2008,2,S00-T98,"Skador, förgiftningar och vissa andra följder av yttre orsaker",14,Västra Götalands län,2059,9.11,848,6.2,1211,13.6
2008,2,U00-U99,Koder för särskilda ändamål,14,Västra Götalands län,-,-,-,-,-,-
2008,2,V01-Y98,Yttre orsaker till sjukdom och död,14,Västra Götalands län,..,..,..,..,..,..
2008,2,Z00-Z99,Faktorer av betydelse för hälsotillståndet och för kontakter med hälso- och sjukvården,14,Västra Götalands län,266,1.18,167,1.22,99,1.11
2008,2,-00--99,Saknas/Okänd,14,Västra Götalands län,410,1.81,228,1.67,182,2.04
2008,2,Samtliga,Samtliga,17,Värmlands län,4138,100,2515,100,1623,100
2008,2,A00-B99,Vissa infektionssjukdomar och parasitsjukdomar,17,Värmlands län,..,..,21,0.83,..,..
2008,2,C00-D48,Tumörer,17,Värmlands län,254,6.14,163,6.48,91,5.61
2008,2,D50-D89,Sjukdomar i blod och blodbildande organ samt vissa rubbningar i immunsystemet,17,Värmlands län,..,..,10,0.4,..,..
